task_id,received_at,category,subcategory,province,city,channel,priority,external_lookup_scenario,routing_queue,evidence_complete,allegation_verified,aggregate_anchor,aggregate_share,data_nature
CN-TEL-2025Q2-0865,2025-07-07T22:24:00,营销争议,套餐宣传口径,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0866,2025-07-07T22:35:00,营销争议,续约提醒,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0867,2025-07-07T22:46:00,营销争议,业务订购确认,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0868,2025-07-07T22:57:00,营销争议,套餐宣传口径,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0869,2025-07-07T23:08:00,营销争议,续约提醒,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0870,2025-07-07T23:19:00,营销争议,业务订购确认,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0871,2025-07-07T23:30:00,营销争议,套餐宣传口径,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0872,2025-07-07T23:41:00,营销争议,续约提醒,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0873,2025-07-07T23:52:00,营销争议,业务订购确认,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0874,2025-07-08T00:03:00,营销争议,套餐宣传口径,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0875,2025-07-08T00:14:00,营销争议,续约提醒,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0876,2025-07-08T00:25:00,营销争议,业务订购确认,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0877,2025-07-08T00:36:00,营销争议,套餐宣传口径,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0878,2025-07-08T00:47:00,营销争议,续约提醒,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0879,2025-07-08T00:58:00,营销争议,业务订购确认,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0880,2025-07-08T01:09:00,营销争议,套餐宣传口径,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0881,2025-07-08T01:20:00,营销争议,续约提醒,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0882,2025-07-08T01:31:00,营销争议,业务订购确认,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0883,2025-07-08T01:42:00,营销争议,套餐宣传口径,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0884,2025-07-08T01:53:00,营销争议,续约提醒,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0885,2025-07-08T02:04:00,营销争议,业务订购确认,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0886,2025-07-08T02:15:00,营销争议,套餐宣传口径,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0887,2025-07-08T02:26:00,营销争议,续约提醒,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0888,2025-07-08T02:37:00,营销争议,业务订购确认,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0889,2025-07-08T02:48:00,营销争议,套餐宣传口径,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0890,2025-07-08T02:59:00,营销争议,续约提醒,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0891,2025-07-08T03:10:00,营销争议,业务订购确认,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0892,2025-07-08T03:21:00,营销争议,套餐宣传口径,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0893,2025-07-08T03:32:00,营销争议,续约提醒,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0894,2025-07-08T03:43:00,营销争议,业务订购确认,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0895,2025-07-08T03:54:00,营销争议,套餐宣传口径,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0896,2025-07-08T04:05:00,营销争议,续约提醒,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0897,2025-07-08T04:16:00,营销争议,业务订购确认,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0898,2025-07-08T04:27:00,营销争议,套餐宣传口径,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0899,2025-07-08T04:38:00,营销争议,续约提醒,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0900,2025-07-08T04:49:00,营销争议,业务订购确认,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0901,2025-07-08T05:00:00,营销争议,套餐宣传口径,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0902,2025-07-08T05:11:00,营销争议,续约提醒,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0903,2025-07-08T05:22:00,营销争议,业务订购确认,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0904,2025-07-08T05:33:00,营销争议,套餐宣传口径,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0905,2025-07-08T05:44:00,营销争议,续约提醒,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0906,2025-07-08T05:55:00,营销争议,业务订购确认,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0907,2025-07-08T06:06:00,营销争议,套餐宣传口径,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0908,2025-07-08T06:17:00,营销争议,续约提醒,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0909,2025-07-08T06:28:00,营销争议,业务订购确认,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0910,2025-07-08T06:39:00,营销争议,套餐宣传口径,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0911,2025-07-08T06:50:00,营销争议,续约提醒,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.114,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0912,2025-07-08T07:01:00,其他,携号转网咨询,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0913,2025-07-08T07:12:00,其他,适老服务,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0914,2025-07-08T07:23:00,其他,服务记录查询,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0915,2025-07-08T07:34:00,其他,携号转网咨询,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0916,2025-07-08T07:45:00,其他,适老服务,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0917,2025-07-08T07:56:00,其他,服务记录查询,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0918,2025-07-08T08:07:00,其他,携号转网咨询,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,False,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0919,2025-07-08T08:18:00,其他,适老服务,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0920,2025-07-08T08:29:00,其他,服务记录查询,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0921,2025-07-08T08:40:00,其他,携号转网咨询,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0922,2025-07-08T08:51:00,其他,适老服务,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0923,2025-07-08T09:02:00,其他,服务记录查询,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0924,2025-07-08T09:13:00,其他,携号转网咨询,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0925,2025-07-08T09:24:00,其他,适老服务,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,False,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0926,2025-07-08T09:35:00,其他,服务记录查询,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0927,2025-07-08T09:46:00,其他,携号转网咨询,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0928,2025-07-08T09:57:00,其他,适老服务,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0929,2025-07-08T10:08:00,其他,服务记录查询,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0930,2025-07-08T10:19:00,其他,携号转网咨询,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0931,2025-07-08T10:30:00,其他,适老服务,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0932,2025-07-08T10:41:00,其他,服务记录查询,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,False,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0933,2025-07-08T10:52:00,其他,携号转网咨询,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0934,2025-07-08T11:03:00,其他,适老服务,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0935,2025-07-08T11:14:00,其他,服务记录查询,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0936,2025-07-08T11:25:00,其他,携号转网咨询,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0937,2025-07-08T11:36:00,其他,适老服务,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0938,2025-07-08T11:47:00,其他,服务记录查询,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0939,2025-07-08T11:58:00,其他,携号转网咨询,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,False,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0940,2025-07-08T12:09:00,其他,适老服务,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0941,2025-07-08T12:20:00,其他,服务记录查询,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0942,2025-07-08T12:31:00,其他,携号转网咨询,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0943,2025-07-08T12:42:00,其他,适老服务,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0944,2025-07-08T12:53:00,其他,服务记录查询,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0945,2025-07-08T13:04:00,其他,携号转网咨询,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.089,deterministic-synthetic-cn-operations
