order_id,day_index,arrival_minute,item_count,item_ids_preview,is_observed_production_order,data_nature
D03-O3117,3,591.9158,8,I0118;I0149;I0364;I0516;I0518;I0649;I0952;I1002,False,public-benchmark-derived
D03-O3118,3,592.1529,6,I0038;I0147;I0274;I0575;I0802;I0813,False,public-benchmark-derived
D03-O3119,3,592.4357,7,I0149;I0230;I0443;I0568;I0716;I0783;I0928,False,public-benchmark-derived
D03-O3120,3,592.6939,3,I0024;I0282;I0428,False,public-benchmark-derived
D03-O3121,3,592.8816,2,I0052;I0400,False,public-benchmark-derived
D03-O3122,3,592.9209,7,I0002;I0158;I0309;I0656;I0808;I1072;I1135,False,public-benchmark-derived
D03-O3123,3,593.0246,6,I0220;I0606;I0669;I1021;I1096;I1134,False,public-benchmark-derived
D03-O3124,3,593.0684,2,I0717;I0864,False,public-benchmark-derived
D03-O3125,3,593.586,10,I0189;I0242;I0430;I0442;I0470;I0485;I0495;I0546;I0658;I0934,False,public-benchmark-derived
D03-O3126,3,593.6146,2,I0270;I1173,False,public-benchmark-derived
D03-O3127,3,593.6182,2,I0866;I0942,False,public-benchmark-derived
D03-O3128,3,593.7026,5,I0097;I0216;I0305;I0409;I0618,False,public-benchmark-derived
D03-O3129,3,594.1021,5,I0004;I0044;I0132;I0275;I0524,False,public-benchmark-derived
D03-O3130,3,594.1102,8,I0115;I0216;I0252;I0397;I0455;I0485;I0784;I1173,False,public-benchmark-derived
D03-O3131,3,594.481,10,I0158;I0307;I0380;I0386;I0412;I0820;I0899;I0946;I0998;I1139,False,public-benchmark-derived
D03-O3132,3,594.5878,8,I0091;I0109;I0133;I0599;I0624;I1062;I1115;I1163,False,public-benchmark-derived
D03-O3133,3,594.6702,10,I0143;I0275;I0516;I0561;I0576;I0622;I0743;I1020;I1078;I1188,False,public-benchmark-derived
D03-O3134,3,594.8517,9,I0006;I0344;I0559;I0661;I0727;I0755;I0833;I0956;I0970,False,public-benchmark-derived
D03-O3135,3,594.9703,10,I0009;I0106;I0474;I0663;I0694;I0701;I0733;I0822;I0980;I1054,False,public-benchmark-derived
D03-O3136,3,595.2036,10,I0100;I0295;I0321;I0349;I0490;I0556;I0685;I0933;I0934;I1132,False,public-benchmark-derived
D03-O3137,3,595.2883,6,I0067;I0106;I0797;I0866;I1140;I1167,False,public-benchmark-derived
D03-O3138,3,595.4409,10,I0119;I0318;I0401;I0568;I0578;I0609;I0796;I0908;I1108;I1156,False,public-benchmark-derived
D03-O3139,3,595.6505,3,I0158;I0314;I0760,False,public-benchmark-derived
D03-O3140,3,595.7308,6,I0006;I0545;I0580;I0798;I0832;I1191,False,public-benchmark-derived
D03-O3141,3,596.0157,6,I0060;I0434;I0521;I0636;I0714;I0732,False,public-benchmark-derived
D03-O3142,3,596.0186,6,I0093;I0184;I0392;I0694;I0879;I1048,False,public-benchmark-derived
D03-O3143,3,596.0654,3,I0052;I0322;I0481,False,public-benchmark-derived
D03-O3144,3,596.2786,3,I0148;I0249;I0724,False,public-benchmark-derived
D03-O3145,3,596.3234,2,I0160;I0255,False,public-benchmark-derived
D03-O3146,3,596.3593,1,I0871,False,public-benchmark-derived
D03-O3147,3,596.3871,8,I0012;I0238;I0292;I0343;I0545;I0640;I1125;I1141,False,public-benchmark-derived
D03-O3148,3,596.4764,8,I0062;I0148;I0166;I0172;I0440;I0512;I0890;I1107,False,public-benchmark-derived
D03-O3149,3,596.7334,9,I0205;I0213;I0222;I0322;I0422;I0653;I0879;I1016;I1020,False,public-benchmark-derived
D03-O3150,3,597.0835,10,I0131;I0328;I0336;I0701;I0726;I0818;I0953;I1033;I1157;I1185,False,public-benchmark-derived
D03-O3151,3,597.1506,5,I0190;I0593;I0930;I0955;I1091,False,public-benchmark-derived
D03-O3152,3,597.595,7,I0191;I0205;I0253;I0310;I0395;I0465;I0763,False,public-benchmark-derived
D03-O3153,3,597.9363,6,I0359;I0389;I0447;I0626;I0817;I0955,False,public-benchmark-derived
D03-O3154,3,598.0282,9,I0061;I0120;I0287;I0299;I0456;I0514;I0995;I1034;I1077,False,public-benchmark-derived
D03-O3155,3,598.0368,9,I0302;I0524;I0597;I0687;I0736;I1045;I1085;I1089;I1115,False,public-benchmark-derived
D03-O3156,3,598.4125,6,I0134;I0201;I0218;I0405;I0628;I1151,False,public-benchmark-derived
D03-O3157,3,598.8485,8,I0058;I0226;I0338;I0372;I0527;I0550;I0562;I0754,False,public-benchmark-derived
D03-O3158,3,599.0705,6,I0065;I0413;I0424;I0432;I0616;I0625,False,public-benchmark-derived
D03-O3159,3,599.1219,9,I0120;I0164;I0543;I0603;I0708;I0937;I0988;I0991;I1117,False,public-benchmark-derived
D03-O3160,3,599.2332,6,I0008;I0333;I0469;I0496;I0654;I0739,False,public-benchmark-derived
D03-O3161,3,599.2712,5,I0106;I0227;I0623;I0735;I0966,False,public-benchmark-derived
D03-O3162,3,599.2872,10,I0125;I0147;I0149;I0230;I0404;I0430;I0516;I0774;I0972;I0981,False,public-benchmark-derived
D03-O3163,3,599.3636,10,I0013;I0160;I0205;I0248;I0564;I0584;I0585;I0599;I0900;I1192,False,public-benchmark-derived
D03-O3164,3,599.89,1,I1193,False,public-benchmark-derived
D03-O3165,3,600.1271,7,I0233;I0267;I0526;I0847;I0966;I1028;I1032,False,public-benchmark-derived
D03-O3166,3,600.1293,5,I0075;I0206;I0311;I0545;I0659,False,public-benchmark-derived
D03-O3167,3,600.1691,3,I0064;I0191;I1086,False,public-benchmark-derived
D03-O3168,3,600.1841,7,I0159;I0214;I0254;I0489;I0573;I0839;I0921,False,public-benchmark-derived
D03-O3169,3,600.3922,6,I0025;I0088;I0137;I0288;I1080;I1114,False,public-benchmark-derived
D03-O3170,3,600.5178,6,I0411;I0516;I0614;I0813;I1043;I1187,False,public-benchmark-derived
D03-O3171,3,600.6472,7,I0010;I0011;I0269;I0452;I0453;I0527;I0971,False,public-benchmark-derived
D03-O3172,3,600.8574,6,I0494;I0592;I0739;I0794;I0986;I1148,False,public-benchmark-derived
D03-O3173,3,601.1186,1,I0614,False,public-benchmark-derived
D03-O3174,3,601.4879,10,I0084;I0304;I0372;I0455;I0617;I0871;I0936;I1080;I1102;I1144,False,public-benchmark-derived
D03-O3175,3,601.6179,1,I0571,False,public-benchmark-derived
D03-O3176,3,602.5019,2,I0415;I0441,False,public-benchmark-derived
D03-O3177,3,602.6388,5,I0137;I0441;I0499;I0566;I0712,False,public-benchmark-derived
D03-O3178,3,602.6463,9,I0236;I0302;I0469;I0537;I0627;I0665;I0803;I0981;I1028,False,public-benchmark-derived
D03-O3179,3,602.7521,3,I0043;I0217;I0358,False,public-benchmark-derived
D03-O3180,3,602.7839,2,I0638;I0849,False,public-benchmark-derived
D03-O3181,3,602.9136,10,I0110;I0172;I0333;I0665;I0686;I0755;I0765;I0863;I1085;I1155,False,public-benchmark-derived
D03-O3182,3,603.0528,5,I0163;I0254;I0367;I0795;I1069,False,public-benchmark-derived
D03-O3183,3,603.2227,10,I0026;I0090;I0097;I0150;I0345;I0729;I0777;I0797;I0799;I1123,False,public-benchmark-derived
D03-O3184,3,603.6697,9,I0043;I0259;I0280;I0291;I0539;I0650;I0763;I0948;I1162,False,public-benchmark-derived
D03-O3185,3,603.9728,6,I0149;I0152;I0625;I0634;I0864;I1175,False,public-benchmark-derived
D03-O3186,3,604.1259,10,I0084;I0116;I0125;I0411;I0534;I0667;I0695;I0731;I1007;I1107,False,public-benchmark-derived
D03-O3187,3,604.3975,8,I0094;I0134;I0250;I0278;I0439;I0873;I1052;I1109,False,public-benchmark-derived
D03-O3188,3,604.4286,2,I0534;I0946,False,public-benchmark-derived
D03-O3189,3,604.5346,2,I0484;I0674,False,public-benchmark-derived
D03-O3190,3,605.0501,4,I0334;I0423;I0848;I1182,False,public-benchmark-derived
D03-O3191,3,605.1264,4,I0373;I0395;I0981;I1170,False,public-benchmark-derived
D03-O3192,3,605.2795,3,I0346;I0473;I1033,False,public-benchmark-derived
D03-O3193,3,605.3577,8,I0111;I0159;I0326;I0375;I0460;I0490;I0909;I1157,False,public-benchmark-derived
D03-O3194,3,605.6022,8,I0097;I0135;I0160;I0771;I0837;I0980;I1039;I1060,False,public-benchmark-derived
D03-O3195,3,605.7604,10,I0267;I0337;I0729;I0795;I0809;I0918;I0922;I1049;I1055;I1099,False,public-benchmark-derived
D03-O3196,3,605.8097,9,I0110;I0356;I0391;I0473;I0493;I0547;I0764;I0779;I0823,False,public-benchmark-derived
D03-O3197,3,605.9668,9,I0045;I0122;I0207;I0287;I0410;I0421;I0658;I0707;I0883,False,public-benchmark-derived
D03-O3198,3,605.9785,9,I0053;I0135;I0551;I0563;I0575;I0634;I0658;I0733;I1156,False,public-benchmark-derived
D03-O3199,3,606.031,5,I0040;I0079;I0132;I0325;I0442,False,public-benchmark-derived
D03-O3200,3,606.6674,7,I0048;I0433;I0573;I0718;I0782;I0839;I0996,False,public-benchmark-derived
D03-O3201,3,606.8355,9,I0032;I0102;I0209;I0341;I0721;I0731;I0734;I0805;I1043,False,public-benchmark-derived
D03-O3202,3,606.9969,7,I0195;I0203;I0303;I0450;I0643;I0779;I0937,False,public-benchmark-derived
D03-O3203,3,607.7966,2,I0053;I0592,False,public-benchmark-derived
D03-O3204,3,607.9146,3,I0548;I0956;I1152,False,public-benchmark-derived
D03-O3205,3,607.9744,1,I1078,False,public-benchmark-derived
D03-O3206,3,608.1448,8,I0143;I0426;I0477;I0726;I0813;I0948;I0992;I1131,False,public-benchmark-derived
D03-O3207,3,608.4398,3,I0106;I0173;I0254,False,public-benchmark-derived
D03-O3208,3,608.6253,7,I0019;I0028;I0400;I0588;I0710;I0950;I1008,False,public-benchmark-derived
D03-O3209,3,609.2705,1,I1132,False,public-benchmark-derived
D03-O3210,3,609.5794,7,I0129;I0334;I0350;I0456;I0698;I0929;I0966,False,public-benchmark-derived
D03-O3211,3,609.9555,4,I0166;I0638;I0746;I0967,False,public-benchmark-derived
D03-O3212,3,610.1382,3,I0092;I0452;I0825,False,public-benchmark-derived
D03-O3213,3,610.308,4,I0203;I0578;I0651;I1168,False,public-benchmark-derived
D03-O3214,3,610.7629,9,I0050;I0237;I0284;I0310;I0470;I0799;I1101;I1146;I1182,False,public-benchmark-derived
D03-O3215,3,610.993,2,I0163;I1079,False,public-benchmark-derived
D03-O3216,3,611.2934,2,I0449;I1083,False,public-benchmark-derived
D03-O3217,3,611.4196,7,I0001;I0490;I0521;I0645;I0857;I0992;I1071,False,public-benchmark-derived
D03-O3218,3,611.6977,9,I0170;I0507;I0540;I0606;I0642;I0644;I0967;I1180;I1197,False,public-benchmark-derived
D03-O3219,3,611.9317,4,I0345;I0436;I0501;I0593,False,public-benchmark-derived
D03-O3220,3,612.2644,10,I0010;I0118;I0589;I0637;I0651;I0742;I0822;I1021;I1047;I1094,False,public-benchmark-derived
D03-O3221,3,612.5725,7,I0283;I0378;I0503;I0553;I0833;I0865;I1087,False,public-benchmark-derived
D03-O3222,3,612.6311,1,I1133,False,public-benchmark-derived
D03-O3223,3,612.8767,5,I0075;I0338;I0573;I0644;I0882,False,public-benchmark-derived
D03-O3224,3,613.2853,2,I0077;I0118,False,public-benchmark-derived
D03-O3225,3,614.0636,3,I0493;I0851;I1020,False,public-benchmark-derived
D03-O3226,3,614.1157,9,I0155;I0495;I0563;I0736;I0777;I0801;I0817;I0923;I0926,False,public-benchmark-derived
D03-O3227,3,614.3388,2,I0689;I0987,False,public-benchmark-derived
D03-O3228,3,614.5681,3,I0262;I1011;I1178,False,public-benchmark-derived
D03-O3229,3,614.6219,2,I0576;I0856,False,public-benchmark-derived
D03-O3230,3,614.9453,1,I0612,False,public-benchmark-derived
D03-O3231,3,615.0573,6,I0145;I0368;I0721;I0915;I1045;I1099,False,public-benchmark-derived
D03-O3232,3,615.0586,10,I0146;I0231;I0375;I0689;I0703;I0705;I0908;I0943;I0961;I1079,False,public-benchmark-derived
D03-O3233,3,615.2177,2,I0167;I0614,False,public-benchmark-derived
D03-O3234,3,615.2534,9,I0245;I0260;I0317;I0619;I0626;I0735;I0998;I1025;I1166,False,public-benchmark-derived
D03-O3235,3,615.2916,4,I0203;I0287;I0970;I1055,False,public-benchmark-derived
D03-O3236,3,615.3526,10,I0032;I0101;I0198;I0546;I0557;I0590;I0796;I0808;I0898;I1132,False,public-benchmark-derived
D03-O3237,3,615.3994,3,I0186;I0577;I1154,False,public-benchmark-derived
D03-O3238,3,615.4513,3,I0326;I0781;I1116,False,public-benchmark-derived
D03-O3239,3,615.5582,9,I0075;I0250;I0272;I0359;I0886;I1032;I1048;I1063;I1189,False,public-benchmark-derived
D03-O3240,3,616.0245,4,I0470;I0670;I0767;I0809,False,public-benchmark-derived
D03-O3241,3,616.0321,4,I0356;I1046;I1056;I1198,False,public-benchmark-derived
D03-O3242,3,616.305,6,I0028;I0472;I0504;I0548;I0634;I0932,False,public-benchmark-derived
D03-O3243,3,616.3591,10,I0050;I0052;I0128;I0132;I0347;I0461;I0528;I0940;I0952;I1171,False,public-benchmark-derived
D03-O3244,3,616.4361,10,I0016;I0335;I0470;I0620;I0907;I0918;I0962;I0993;I1185;I1190,False,public-benchmark-derived
D03-O3245,3,616.6699,2,I0737;I0944,False,public-benchmark-derived
D03-O3246,3,616.826,5,I0409;I0440;I0554;I0793;I0969,False,public-benchmark-derived
D03-O3247,3,616.9373,9,I0217;I0372;I0468;I0522;I0551;I0731;I0756;I0865;I1186,False,public-benchmark-derived
D03-O3248,3,617.0611,6,I0001;I0439;I0880;I0928;I1122;I1191,False,public-benchmark-derived
D03-O3249,3,617.149,1,I0237,False,public-benchmark-derived
D03-O3250,3,617.2738,8,I0007;I0098;I0194;I0402;I0494;I0543;I0637;I1073,False,public-benchmark-derived
D03-O3251,3,617.2969,9,I0018;I0062;I0110;I0198;I0390;I0506;I0622;I0626;I0701,False,public-benchmark-derived
D03-O3252,3,618.1166,2,I0165;I0861,False,public-benchmark-derived
D03-O3253,3,618.1927,5,I0129;I0696;I0814;I0923;I1055,False,public-benchmark-derived
D03-O3254,3,618.3544,2,I0645;I0886,False,public-benchmark-derived
D03-O3255,3,618.3665,8,I0005;I0082;I0095;I0366;I0447;I0481;I0652;I1057,False,public-benchmark-derived
D03-O3256,3,619.0259,4,I0154;I0853;I0983;I1132,False,public-benchmark-derived
D03-O3257,3,619.1403,2,I0834;I1080,False,public-benchmark-derived
D03-O3258,3,619.2699,6,I0284;I0558;I0560;I1063;I1158;I1170,False,public-benchmark-derived
D03-O3259,3,619.7049,4,I0464;I0615;I0914;I1119,False,public-benchmark-derived
D03-O3260,3,619.81,1,I0048,False,public-benchmark-derived
D03-O3261,3,619.9135,10,I0130;I0227;I0299;I0512;I0523;I0576;I0670;I0789;I0807;I0867,False,public-benchmark-derived
D03-O3262,3,620.1691,1,I1091,False,public-benchmark-derived
D03-O3263,3,620.2087,9,I0026;I0063;I0141;I0297;I0304;I0598;I0653;I0825;I1181,False,public-benchmark-derived
D03-O3264,3,620.4454,9,I0132;I0360;I0419;I0456;I0974;I1011;I1021;I1079;I1160,False,public-benchmark-derived
D03-O3265,3,620.7448,6,I0101;I0110;I0193;I0331;I0667;I1002,False,public-benchmark-derived
D03-O3266,3,620.9576,2,I0102;I0418,False,public-benchmark-derived
D03-O3267,3,620.964,8,I0135;I0162;I0430;I0651;I0691;I0917;I1006;I1169,False,public-benchmark-derived
D03-O3268,3,621.2064,9,I0031;I0264;I0569;I0687;I0738;I0768;I0999;I1030;I1125,False,public-benchmark-derived
D03-O3269,3,621.7815,6,I0057;I0115;I0658;I0675;I0828;I1003,False,public-benchmark-derived
D03-O3270,3,621.911,2,I0130;I0725,False,public-benchmark-derived
D03-O3271,3,621.9179,2,I0294;I1155,False,public-benchmark-derived
D03-O3272,3,621.988,5,I0068;I0156;I0168;I0364;I0753,False,public-benchmark-derived
D03-O3273,3,622.0804,7,I0468;I0553;I0763;I0911;I1054;I1061;I1127,False,public-benchmark-derived
D03-O3274,3,622.1502,9,I0010;I0217;I0344;I0454;I0659;I0668;I1078;I1145;I1159,False,public-benchmark-derived
D03-O3275,3,622.2416,1,I0353,False,public-benchmark-derived
D03-O3276,3,622.4063,8,I0336;I0587;I0600;I0651;I0762;I0932;I1044;I1051,False,public-benchmark-derived
D03-O3277,3,622.4546,3,I0154;I0422;I0628,False,public-benchmark-derived
D03-O3278,3,623.1126,5,I0147;I0272;I0652;I0922;I1141,False,public-benchmark-derived
D03-O3279,3,623.6207,8,I0421;I0632;I0820;I0879;I0898;I1009;I1163;I1164,False,public-benchmark-derived
D03-O3280,3,623.6254,4,I0015;I0049;I0349;I1018,False,public-benchmark-derived
D03-O3281,3,623.7079,4,I0275;I0324;I0546;I0598,False,public-benchmark-derived
D03-O3282,3,623.8194,7,I0021;I0049;I0215;I0499;I0505;I1025;I1053,False,public-benchmark-derived
D03-O3283,3,623.8581,6,I0085;I0278;I0325;I0436;I0447;I0921,False,public-benchmark-derived
D03-O3284,3,623.9187,9,I0127;I0356;I0406;I0554;I0636;I0649;I0653;I1037;I1156,False,public-benchmark-derived
D03-O3285,3,624.0571,4,I0126;I0586;I0680;I0831,False,public-benchmark-derived
D03-O3286,3,624.3756,3,I0197;I1123;I1171,False,public-benchmark-derived
D03-O3287,3,624.5257,10,I0002;I0014;I0147;I0200;I0572;I0579;I0580;I0878;I0889;I1014,False,public-benchmark-derived
D03-O3288,3,624.6193,1,I0257,False,public-benchmark-derived
D03-O3289,3,624.7142,7,I0259;I0389;I0425;I0699;I0799;I1080;I1176,False,public-benchmark-derived
D03-O3290,3,624.9834,2,I0323;I0619,False,public-benchmark-derived
D03-O3291,3,625.1048,9,I0027;I0270;I0292;I0546;I0896;I0941;I1046;I1071;I1109,False,public-benchmark-derived
D03-O3292,3,625.5361,8,I0120;I0200;I0335;I0337;I0346;I0398;I0626;I0772,False,public-benchmark-derived
D03-O3293,3,625.6883,9,I0098;I0178;I0281;I0663;I0674;I0940;I1004;I1015;I1148,False,public-benchmark-derived
D03-O3294,3,625.7079,7,I0043;I0078;I0266;I0317;I0331;I0539;I0949,False,public-benchmark-derived
D03-O3295,3,625.8515,10,I0047;I0093;I0094;I0164;I0351;I0409;I0607;I0887;I0979;I1086,False,public-benchmark-derived
D03-O3296,3,625.9249,6,I0598;I0724;I0919;I1150;I1156;I1172,False,public-benchmark-derived
D03-O3297,3,626.0182,1,I0863,False,public-benchmark-derived
D03-O3298,3,626.0492,5,I0692;I0758;I0833;I1016;I1156,False,public-benchmark-derived
D03-O3299,3,626.361,4,I0456;I0502;I0553;I0839,False,public-benchmark-derived
D03-O3300,3,626.4225,2,I0019;I0305,False,public-benchmark-derived
D03-O3301,3,626.5179,10,I0077;I0207;I0254;I0302;I0348;I0514;I0808;I0889;I1070;I1157,False,public-benchmark-derived
D03-O3302,3,626.6116,1,I0408,False,public-benchmark-derived
D03-O3303,3,626.7386,5,I0068;I0473;I0535;I0699;I1020,False,public-benchmark-derived
D03-O3304,3,626.7522,4,I0348;I1049;I1096;I1161,False,public-benchmark-derived
D03-O3305,3,627.0778,3,I0460;I0470;I0610,False,public-benchmark-derived
D03-O3306,3,627.1278,6,I0183;I0315;I0344;I0488;I0604;I1146,False,public-benchmark-derived
D03-O3307,3,627.1888,8,I0014;I0214;I0217;I0317;I0739;I0780;I1030;I1163,False,public-benchmark-derived
D03-O3308,3,627.3072,8,I0142;I0220;I0225;I0270;I0325;I0578;I0641;I0924,False,public-benchmark-derived
D03-O3309,3,627.5577,10,I0041;I0197;I0269;I0564;I0571;I0613;I0626;I0713;I1124;I1137,False,public-benchmark-derived
D03-O3310,3,628.0916,3,I0146;I0329;I0717,False,public-benchmark-derived
D03-O3311,3,628.209,4,I0098;I0320;I0882;I1178,False,public-benchmark-derived
D03-O3312,3,628.4017,8,I0024;I0370;I0376;I0396;I0476;I0523;I0699;I0751,False,public-benchmark-derived
D03-O3313,3,628.4915,2,I0406;I0816,False,public-benchmark-derived
D03-O3314,3,628.5388,3,I0416;I0937;I1023,False,public-benchmark-derived
D03-O3315,3,628.9473,7,I0121;I0291;I0435;I0661;I0978;I0980;I0997,False,public-benchmark-derived
D03-O3316,3,629.2469,8,I0138;I0177;I0412;I0522;I0716;I0786;I0798;I1003,False,public-benchmark-derived
D03-O3317,3,629.4559,6,I0115;I0162;I0479;I0520;I0567;I0856,False,public-benchmark-derived
D03-O3318,3,629.5145,9,I0166;I0215;I0456;I0650;I0689;I0781;I0787;I0824;I1200,False,public-benchmark-derived
D03-O3319,3,629.9514,1,I0022,False,public-benchmark-derived
D03-O3320,3,630.2649,1,I0591,False,public-benchmark-derived
D03-O3321,3,630.4888,9,I0347;I0486;I0734;I0780;I0829;I1014;I1079;I1102;I1143,False,public-benchmark-derived
D03-O3322,3,630.6174,5,I0063;I0128;I0209;I0245;I0354,False,public-benchmark-derived
D03-O3323,3,630.6976,7,I0269;I0276;I0320;I0346;I0377;I0742;I1193,False,public-benchmark-derived
D03-O3324,3,631.1356,4,I0235;I1087;I1107;I1168,False,public-benchmark-derived
D03-O3325,3,631.2338,5,I0141;I0356;I0886;I0928;I1166,False,public-benchmark-derived
D03-O3326,3,631.3533,10,I0084;I0188;I0424;I0443;I0571;I0649;I0844;I0871;I0910;I1157,False,public-benchmark-derived
D03-O3327,3,631.5112,9,I0104;I0183;I0354;I0412;I0501;I0516;I0625;I0724;I0783,False,public-benchmark-derived
D03-O3328,3,631.6668,8,I0014;I0182;I0353;I0379;I0433;I0666;I0799;I1001,False,public-benchmark-derived
D03-O3329,3,631.7888,3,I0497;I0597;I0605,False,public-benchmark-derived
D03-O3330,3,631.9526,2,I0697;I0772,False,public-benchmark-derived
D03-O3331,3,632.1219,10,I0484;I0521;I0565;I0608;I0618;I0848;I0879;I1053;I1068;I1109,False,public-benchmark-derived
D03-O3332,3,632.2899,9,I0055;I0068;I0201;I0509;I0521;I0715;I0742;I0820;I0871,False,public-benchmark-derived
D03-O3333,3,632.4079,7,I0059;I0195;I0542;I0725;I0749;I0904;I0996,False,public-benchmark-derived
D03-O3334,3,632.4706,4,I0167;I0743;I0744;I1137,False,public-benchmark-derived
D03-O3335,3,633.0686,4,I0306;I0617;I0921;I1128,False,public-benchmark-derived
D03-O3336,3,633.1578,8,I0001;I0019;I0225;I0370;I0635;I0775;I1043;I1130,False,public-benchmark-derived
D03-O3337,3,633.4326,9,I0312;I0521;I0543;I0802;I0876;I0911;I1026;I1034;I1171,False,public-benchmark-derived
D03-O3338,3,633.4887,6,I0028;I0042;I0409;I0761;I0762;I0965,False,public-benchmark-derived
D03-O3339,3,634.5532,5,I0020;I0444;I0575;I0829;I0910,False,public-benchmark-derived
D03-O3340,3,635.2698,8,I0292;I0392;I0533;I0535;I0586;I0654;I0810;I0818,False,public-benchmark-derived
D03-O3341,3,636.2949,5,I0270;I0467;I0547;I0563;I1064,False,public-benchmark-derived
D03-O3342,3,636.4078,7,I0022;I0070;I0122;I0191;I0665;I0755;I0807,False,public-benchmark-derived
D03-O3343,3,636.4166,7,I0024;I0326;I0615;I0825;I1018;I1044;I1162,False,public-benchmark-derived
D03-O3344,3,636.8801,5,I0229;I0253;I1002;I1014;I1198,False,public-benchmark-derived
D03-O3345,3,636.9042,3,I0074;I0247;I0303,False,public-benchmark-derived
D03-O3346,3,636.9084,1,I0507,False,public-benchmark-derived
D03-O3347,3,636.9315,1,I0919,False,public-benchmark-derived
D03-O3348,3,637.0448,9,I0055;I0058;I0140;I0143;I0209;I0458;I0746;I0808;I0835,False,public-benchmark-derived
D03-O3349,3,637.7502,7,I0071;I0332;I0380;I0566;I0725;I0772;I1051,False,public-benchmark-derived
D03-O3350,3,637.8984,8,I0047;I0302;I0684;I0719;I0912;I0981;I1161;I1162,False,public-benchmark-derived
D03-O3351,3,638.0949,6,I0117;I0469;I0727;I1041;I1094;I1174,False,public-benchmark-derived
