wafer_id,test_timestamp,quality_label,sensor_161,sensor_159,sensor_021,sensor_024,sensor_158,sensor_160,sensor_294,sensor_162,sensor_296,sensor_295,sensor_022,sensor_090,review_priority,causal_root_cause_allowed,automatic_scrap_allowed,allowed_action,data_nature
SECOM-1315,05/10/2008 09:04:00,pass,3412,734,-5424.5,-10077.75,,174,337.59,19388,1538.6496,87.5762,2459.75,8358.77,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1316,05/10/2008 09:47:00,pass,389,393,-5092.25,-306.5,,254,188.0414,1743,162.3474,110.9876,2613.25,9153.9899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1317,05/10/2008 10:00:00,pass,12801,1056,-5440.5,-178,,299,456.8249,415,5360.9619,138.6194,2568,8374.1201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1318,05/10/2008 10:43:00,pass,289,1004,-5412.75,-5101.3333,,167,438.3799,9172,128.429,81.6144,2577.75,8781.87,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1319,05/10/2008 11:05:00,pass,1302,777,-5731.25,-2667.75,,743,333.7498,12186,597.7608,334.9791,2725.5,8591.16,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1320,05/10/2008 11:30:00,pass,20488,190,-5200.25,-2078,,444,80.8512,3384,9063.9728,200.1674,2465.5,8641.8901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1321,05/10/2008 12:03:00,pass,2897,276,-5415.25,-1046.25,,635,113.5411,3074,1318.2029,345.5339,2674.5,8528.15,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1322,05/10/2008 12:17:00,pass,2057,417,-5156.5,-2728.25,,289,223.8102,5842,888.0591,118.0321,2613.25,9007.49,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1323,05/10/2008 13:49:00,pass,3328,318,-5419.75,1531.75,,877,152.3797,23414,1484.1656,379.5931,2727.25,8742.2499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1324,05/10/2008 14:34:00,pass,15245,1243,-5470,-3816,,362,585.2811,5385,8768.4104,169.849,2498,8882.3801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1325,05/10/2008 15:30:00,fail,6025,857,-5645,3441,,325,407.2419,16307,2856.4751,135.206,2489,8649.4701,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1326,05/10/2008 15:35:00,fail,3204,927,-5399.75,-4146.6667,,316,433.1046,1359,1544.7939,155.3984,2506,8947.47,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1327,05/10/2008 16:15:00,pass,1470,1574,-5280.25,265.75,1099.6006,380,669.5667,903,642.1666,177.8227,2488.75,8089.78,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1328,05/10/2008 16:37:00,fail,604,663,-4921,37.25,,602,280.0417,355,271.9465,260.8869,2437,8579.95,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1329,05/10/2008 16:49:00,fail,19368,1041,-5554.25,-1872.25,,628,469.1847,11829,9299.3585,291.3902,2633.25,8489.36,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1330,05/10/2008 18:46:00,fail,15446,437,-5284,-309,,602,178.518,1050,7189.7269,247.2603,2549.5,8704.85,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1331,05/10/2008 18:59:00,pass,2171,469,-5396.75,205.25,,205,212.8401,584,957.3416,103.2904,2587.25,8388.06,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1332,05/10/2008 19:45:00,pass,1988,341,-5048.5,220,,335,182.7795,753,854.7308,178.9644,2605.75,9126.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1333,05/10/2008 20:12:00,pass,1921,399,-5489.75,-2757.75,,854,185.1331,5778,810.1798,373.9165,2713.75,8553.2301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1334,05/10/2008 20:30:00,pass,13852,392,-5673.5,11,,812,178.6328,1012,7866.9323,361.3875,2804.75,8989.5801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1335,05/10/2008 22:13:00,pass,12019,837,-5652,-6027,,358,393.2709,6204,4945.9213,152.8929,2740.25,9117.9701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1336,06/10/2008 00:41:00,pass,939,803,-5467.75,-31.75,,334,380.1924,1384,409.4537,163.94,2577.5,8701.4599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1337,06/10/2008 01:25:00,pass,1620,721,-5377,-14.5,,792,315.545,1491,714.1435,324.8604,2511.75,8362.97,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1338,06/10/2008 01:27:00,pass,2222,1213,-5311,-2350,,148,570.1164,5821,1008.7304,70.157,2571,8892.2801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1339,06/10/2008 01:30:00,pass,432,975,-5425.5,494.75,,665,492.3078,795,185.8447,299.6135,2583.75,8835.2399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1340,06/10/2008 02:44:00,pass,421,649,-5439.25,4234.3333,,97,295.8168,8692,226.8575,44.8442,2566.5,9314.81,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1341,06/10/2008 02:49:00,pass,1427,499,-5361.75,-1156,,428,218.2054,2821,676.0922,190.0956,2532.5,9877.1401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1342,06/10/2008 03:31:00,pass,2817,784,-5506.5,2475.3333,,560,326.9093,12578,1337.421,254.8869,2659,8344.61,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1343,06/10/2008 03:50:00,fail,2496,620,-5475.5,1172.5,,160,257.5066,11259,1119.8614,72.3003,2553,9731.4398,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1344,06/10/2008 03:57:00,fail,4331,910,-5486.5,-1455,,402,442.479,4771,1995.3859,186.0276,2656.25,9079.4401,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1345,06/10/2008 04:26:00,pass,7790,309,-5546,-68.5,,403,129.6842,702,3748.7966,189.8409,2687.75,8365.7701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1346,06/10/2008 05:21:00,pass,3466,316,-5285,1446.6667,,127,129.7947,6701,1558.0127,58.0057,2530,9855.6601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1347,06/10/2008 05:24:00,pass,1032,702,-5312.75,-91,,306,289.2304,1135,439.5592,154.3362,2483.5,8635.06,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1348,06/10/2008 06:11:00,pass,16058,582,-5260.25,-1313.5,,486,237.6052,18463,6631.559,225.2249,2597.75,8051.8799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1349,06/10/2008 06:26:00,pass,9694,862,-5445.25,-2192.3333,,420,406.9532,4551,4775.1413,202.853,2514,9478.1301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1350,06/10/2008 06:49:00,pass,1202,655,-5431.75,-449.3333,,187,274.2631,2407,505.9443,88.5226,2760.75,9053.7301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1351,06/10/2008 07:12:00,pass,22504,573,-5483,-1567.5,,428,260.1653,5450,9328.6921,188.0656,2549,8729.2999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1352,06/10/2008 07:17:00,pass,4479,1400,-5149,-8140,,783,625.422,14879,2017.7989,321.8581,2470,9155.75,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1353,06/10/2008 07:35:00,pass,1781,740,-5398.75,-3427.5,,439,327.9191,24902,776.5296,197.0455,2552.75,9277.0299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1354,06/10/2008 07:38:00,pass,1939,1342,-5238,-112.5,,256,606.9393,1299,983.316,109.5628,2757,9625.2601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1355,06/10/2008 08:24:00,pass,2173,1020,-5305.25,164,,138,443.9012,646,957.8784,59.6455,2482.75,8790.21,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1356,06/10/2008 08:57:00,pass,1661,723,-5516.5,-341,,231,379.6195,2390,698.3041,94.4965,2607.75,8580.0998,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1357,06/10/2008 09:11:00,pass,1127,405,-5206,9309,,599,180.7964,19245,494.179,264.5302,2634.25,9810.0799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1358,06/10/2008 09:57:00,pass,2434,3307,-4977.5,-308.25,,581,1362.3398,1373,1352.0566,254.337,2521,9639.37,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1359,06/10/2008 10:07:00,pass,1720,574,-5404.5,6,,215,254.9804,1182,772.4974,103.4356,2492.75,9139,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1360,06/10/2008 11:51:00,pass,1053,814,-5241,3994,,381,377.2329,9612,441.8344,157.4685,2434.5,9304.9102,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1361,06/10/2008 12:39:00,pass,1332,1150,-5393.5,-7582,,559,534.1719,18051,579.5673,247.7512,2659,8877.9699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1362,06/10/2008 12:42:00,pass,8669,651,-5422.75,-2750.5,,232,269.2364,5176,3808.7374,109.8829,2571.75,8893.96,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1363,06/10/2008 13:08:00,pass,5176,2356,-5130.75,-704.75,,453,1100.5957,2716,2262.4514,225.5645,2611,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1364,06/10/2008 13:38:00,fail,2969,804,-5392.25,1336.5,,571,365.4863,11394,1424.2404,239.2001,2619,8200.72,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1365,06/10/2008 13:55:00,fail,3498,731,-5390,-1666.6667,,339,349.919,12333,1554.3841,153.4609,2596.25,8989.4699,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1366,06/10/2008 15:00:00,fail,4776,1411,-5274.25,125.25,,551,643.0948,2334,2705.8731,226.6701,2565,9166.9001,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1367,06/10/2008 15:01:00,pass,952,1175,-5043.5,290.25,,434,483.398,799,424.1999,200.8704,2611.25,9252.4802,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1368,06/10/2008 15:52:00,pass,5525,390,-5547.5,2047.6667,,731,163.1247,18102,2319.363,344.5587,2910,9486.4399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1369,06/10/2008 16:42:00,pass,2565,1300,-5294.5,178,,196,578.3935,1217,1205.1695,94.3486,2665.5,9256.32,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1370,06/10/2008 16:50:00,pass,2406,432,-5259.25,-1904.5,,536,217.0705,20022,1100.296,270.728,2618.5,8896.81,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1371,06/10/2008 17:26:00,pass,3946,1239,-5395.5,-2180.25,,684,617.4401,4822,1861.5926,312.4819,2490.75,8632.2199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1372,06/10/2008 17:26:00,pass,962,820,-5573.75,-7779.75,,410,361.4926,16651,467.6191,201.6837,2926.5,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1373,06/10/2008 17:35:00,pass,3512,1056,-5487,-626.25,,174,469.5821,17241,1629.4705,73.2302,2705,9053.11,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1374,06/10/2008 18:54:00,pass,1206,318,-5364.75,-2092,,369,135.7998,25794,526.3161,151.9592,2454.25,8281.2099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1375,06/10/2008 18:55:00,pass,3360,1205,-5464.5,-1800.5,,456,561.8983,2196,1622.1583,187.9246,2659.5,9002.91,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1376,06/10/2008 19:42:00,pass,1400,436,-5362.5,-2300,,221,195.8307,2252,574.8771,97.3961,2615,9054.8901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1377,06/10/2008 20:02:00,pass,987,385,-5378,-207.5,,333,181.8259,1869,464.3512,172.8246,2519.5,8933.5201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1378,06/10/2008 20:36:00,pass,2292,887,-5339.75,180,,201,376.0393,483,1000.0467,95.4236,2520.5,9064.9199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1379,06/10/2008 20:47:00,pass,4007,523,-5492.75,302.75,,352,231.8453,772,2065.4351,143.8356,2671,9498.22,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1380,06/10/2008 21:46:00,pass,18540,1099,-5342,-4445.25,,289,464.9165,8682,8665.1214,132.1675,2536.75,9064.88,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1381,06/10/2008 21:48:00,pass,3533,821,-5656.75,-445.3333,,312,354.0305,9707,1565.5913,148.5665,2560,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1382,06/10/2008 22:37:00,pass,1717,638,-5522,-3283.75,,570,325.5426,3696,740.0749,262.6371,2752.25,9488.4301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1383,06/10/2008 23:03:00,pass,4342,1057,-5302.75,-24.5,,89,454.5975,1593,2025.3833,41.2906,2667.25,8495.6599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1384,07/10/2008 01:46:00,pass,14856,101,-5482.75,20.5,,261,41.5241,1020,6892.7941,108.0382,2595.25,8696.75,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1385,07/10/2008 03:29:00,pass,356,141,-6496.75,259,,52,60.4669,407,160.7856,26.602,2259.5,8847.28,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1386,07/10/2008 03:39:00,pass,8872,601,-5519.25,-74,,315,253.5013,1483,4180.0563,130.545,2622,8471.5101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1387,07/10/2008 07:32:00,pass,13572,460,-5414.25,658.75,,434,208.0615,16760,6296.5736,199.0048,2548.75,8996.8199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1388,07/10/2008 07:41:00,pass,507,360,-6553.5,243,,84,151.1655,306,207.1883,36.8544,2271.75,9038.5799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1389,07/10/2008 08:25:00,pass,2633,1396,-5711.75,3865,,481,594.7377,13754,1223.1334,217.3314,2757.25,9049.98,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1390,07/10/2008 08:26:00,pass,3248,860,-5477,-85.75,,69,380.7589,1290,1394.8719,28.8733,2608.5,9990.49,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1391,07/10/2008 09:11:00,pass,6594,516,-5694.25,-73.25,,464,249.5401,252,2924.7527,208.0471,2631.25,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1392,07/10/2008 09:20:00,pass,4162,1283,-5946.25,489.5,,291,603.3613,560,2109.1632,119.1256,2747.25,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1393,07/10/2008 09:59:00,pass,2836,1133,-5540,5981.5,943.1992,1219,482.0325,5551,1169.7721,551.9555,2780.25,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1394,07/10/2008 10:04:00,pass,2460,735,-5418.75,3523.3333,,496,328.0431,10461,1092.0731,242.3723,2670.5,9643.7498,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1395,07/10/2008 10:10:00,pass,5517,1645,-5587.5,-1037.75,,289,734.3026,1598,2359.7938,126.4684,2613.75,8175.84,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1396,07/10/2008 10:51:00,pass,1257,812,-5524.25,1299,,169,394.6918,7789,630.05,70.3817,2657.25,8522.03,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1397,07/10/2008 11:15:00,pass,295,353,-6370,447.5,,145,153.4036,256,132.4714,73.1072,2280,8763.4899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1398,07/10/2008 11:16:00,pass,5761,1210,-5403.5,-583.75,,243,531.4719,2148,2658.4215,116.7233,2792.5,8147.7199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1399,07/10/2008 11:36:00,pass,8429,619,-5573.75,-1054.5,,273,307.6257,703,4015.1962,114.9967,2578.25,10137.4601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1400,07/10/2008 12:40:00,pass,844,907,-4958.5,-2379.75,,129,395.7849,3861,381.4302,60.6156,2477.25,8296.0701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1401,07/10/2008 13:10:00,fail,4243,890,-5247,1933,,448,387.8299,20450,1996.0806,188.0574,2541.25,8615.3501,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1402,07/10/2008 13:48:00,pass,1560,1369,-5442.25,-169.5,,345,569.8727,1995,686.8762,167.7876,2608,,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1403,07/10/2008 14:35:00,pass,3296,1451,-5441,-6853.3333,,428,665.633,11792,1420.2257,193.45,2689.75,9010.7398,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1404,07/10/2008 16:32:00,pass,973,669,-5597.5,464.5,,255,276.9892,11705,400.356,107.8718,2680.5,8484.1001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1405,07/10/2008 17:06:00,pass,1024,538,-5399.5,-92.75,,254,266.161,683,563.3474,118.6957,2579,8577.1599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1406,07/10/2008 17:28:00,pass,1687,1047,-5429.25,-1056.6667,,427,481.8488,2097,817.2859,216.8456,2529,8576.5798,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1407,07/10/2008 18:39:00,pass,5636,597,-5650.5,-4936,,795,263.0342,20390,2723.6104,363.4697,2730.25,8312.54,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1408,07/10/2008 19:24:00,pass,3027,1343,-5168.25,-4155,,523,609.3261,15909,1318.6383,222.9925,2634.5,8911.2899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1409,07/10/2008 20:19:00,pass,1560,481,-5226.25,281.75,,379,211.4669,703,683.8913,167.7227,2537.25,9166.4199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1410,07/10/2008 20:39:00,pass,248,255,-6456.75,51.75,,103,133.9935,630,115.185,48.2589,2251.25,8505.8301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1411,07/10/2008 20:48:00,pass,4820,1899,-5362.75,351.75,,680,811.7029,1045,2175.6833,301.5886,2583.5,8758.0301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1412,08/10/2008 04:47:00,pass,7013,1820,-5313.75,24.75,,490,748.7939,11193,3051.9208,220.6813,2765.25,8825.0999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1413,08/10/2008 05:35:00,pass,3764,1474,-5689,-2805,,433,702.5345,5072,1569.8551,215.8076,2689.25,8804.5301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1414,08/10/2008 05:38:00,pass,2102,1612,-5398.75,-477.25,,169,764.9834,1425,872.2022,79.9687,2600.5,9571.3501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
