cycle_id,main_pressure_mean,return_pressure_mean,system_pressure_mean,motor_power_mean,main_flow_mean,tank_temperature_mean,system_vibration_mean,cooler_condition,cooler_state,cooler_severity,valve_condition,valve_state,valve_severity,pump_condition,pump_state,pump_severity,accumulator_condition,accumulator_state,accumulator_severity,stability_flag,stability_label,overall_severity,overall_severity_label,affected_component_count,automatic_maintenance_allowed,allowed_action,data_nature
1945,160.4776516666667,108.48047833333334,1.9129796666666667,2568.6688,6.377181666666666,36.19756666666667,0.5397333333333333,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1946,160.47760333333332,108.47075016666666,1.9147671666666666,2565.5814666666665,6.373988333333333,36.199016666666665,0.5350333333333334,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1947,160.48437666666666,108.503296,1.896812,2567.8260666666665,6.375671666666667,36.20033333333333,0.5372166666666666,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1948,160.48924666666667,108.49441533333332,1.9097126666666666,2564.9479333333334,6.374965,36.20643333333333,0.5381000000000001,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1949,160.49212333333332,108.51669616666668,1.9103075000000003,2565.9152666666664,6.372401666666667,36.19996666666667,0.5392166666666667,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1950,160.476145,108.48581783333333,1.912218666666667,2562.6215666666662,6.377068333333333,36.199933333333334,0.54185,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1951,160.49383,108.50401666666666,1.906775166666667,2562.3896,6.370918333333333,36.228683333333336,0.5326500000000001,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1952,160.39652666666666,108.74681066666668,1.9105634999999999,2560.846933333333,6.393211666666666,36.22081666666667,0.5384333333333333,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1953,160.41581333333332,108.75686250000001,1.9131858333333336,2563.3505999999998,6.396848333333333,36.23445,0.5367833333333334,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1954,160.37655833333332,108.71205366666668,1.9203236666666665,2560.9155,6.3895,36.244,0.5311333333333333,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1955,160.36131833333332,108.71697016666667,1.9120633333333334,2563.1769,6.398970000000001,36.248783333333336,0.5396833333333333,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1956,160.36564500000003,108.71277183333332,1.9145971666666664,2559.5207333333333,6.392648333333333,36.26326666666667,0.5345166666666666,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1957,160.34813666666665,108.703311,1.9247155000000002,2559.9555666666665,6.401965000000001,36.26160000000001,0.54435,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1958,160.36797166666665,108.7213035,1.9315335000000002,2563.798733333333,6.3947449999999995,36.282816666666676,0.54085,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1959,160.36067833333334,108.6935565,1.9271918333333333,2559.686266666667,6.391233333333333,36.29926666666667,0.53485,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1960,160.3626,108.73082699999999,1.9239683333333333,2560.475966666667,6.395955,36.301233333333336,0.5370000000000001,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1961,160.38509833333333,108.74604,1.9175780000000002,2561.5684666666666,6.389938333333333,36.29198333333333,0.5408833333333334,100.0,完全正常,normal,80.0,严重滞后,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1962,160.29166666666666,108.91804083333334,1.9254399999999998,2557.5158333333334,6.412888333333334,36.30945,0.5436833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1963,160.30375,108.9280365,1.9228155,2556.1069666666667,6.413021666666666,36.31206666666667,0.5437500000000001,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1964,160.30730333333335,108.93125883333335,1.9301968333333335,2560.6329,6.412826666666667,36.304383333333334,0.5369166666666667,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1965,160.308175,108.9296115,1.9186066666666666,2565.1095666666665,6.416053333333334,36.30525,0.54655,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1966,160.3208183333333,108.944214,1.9285944999999998,2562.1357,6.412316666666666,36.30724999999999,0.5444166666666667,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1967,160.27928166666666,108.90671566666667,1.923549,2555.0871666666667,6.408393333333334,36.31271666666667,0.5389166666666667,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1968,160.27304833333335,108.92790266666667,1.9294380000000002,2554.4066666666668,6.408791666666666,36.32313333333333,0.5353833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1969,160.25680833333334,108.89600550000002,1.9304461666666666,2553.8232666666668,6.416546666666667,36.3243,0.5416166666666666,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1970,160.24626666666666,108.89847416666666,1.92724,2554.2682666666665,6.412071666666667,36.325916666666664,0.54185,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1971,160.25987333333333,108.905267,1.9232943333333332,2556.687,6.412116666666668,36.33015,0.5379500000000002,100.0,完全正常,normal,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1972,160.19890666666666,109.0538215,1.9227261666666666,2557.0560666666665,6.406906666666666,36.326766666666664,0.5385500000000002,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1973,160.18959666666666,109.04563166666668,1.9302623333333335,2555.6648,6.402545,36.33673333333333,0.5430833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1974,160.20046166666668,109.05348616666664,1.9256875,2557.8772666666664,6.40565,36.34246666666666,0.5442166666666667,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1975,160.17924166666666,109.03169516666667,1.9114158333333335,2554.557,6.413528333333333,36.33341666666666,0.5448166666666666,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1976,160.18157666666667,109.0272845,1.9228206666666667,2554.7049999999995,6.413731666666666,36.341683333333336,0.54795,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1977,160.20314333333334,109.06187,1.9128646666666667,2555.5879,6.410806666666668,36.35276666666667,0.5444833333333333,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1978,160.19648666666666,109.05589400000001,1.9150503333333333,2554.484933333333,6.409996666666667,36.35808333333333,0.5440833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1979,160.18524333333332,109.04389283333335,1.9179948333333334,2556.747533333333,6.408203333333333,36.36481666666667,0.5387500000000001,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1980,160.19260833333334,109.04263550000002,1.9222018333333333,2553.4230999999995,6.412348333333334,36.37151666666667,0.5369666666666667,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1981,160.199095,109.05156516666668,1.9165584999999998,2557.9622,6.4052983333333335,36.34748333333334,0.5415333333333335,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1982,160.47127666666668,109.27962916666667,1.9508286666666665,2543.7473,6.504020000000001,36.3465,0.5410833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,100.0,严重降低,critical,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1983,160.69461833333332,108.665177,1.9422639999999998,2545.7006333333334,6.466378333333334,36.350766666666665,0.5400333333333334,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1984,160.70281833333334,108.65437983333334,1.9302623333333335,2546.578233333333,6.4658299999999995,36.3496,0.5442666666666667,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1985,160.73063666666667,108.679946,1.9353765,2549.314733333333,6.463323333333333,36.3503,0.5386833333333333,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1986,160.70632833333332,108.66498533333333,1.9293174999999998,2546.353833333333,6.465388333333333,36.35151666666666,0.5391166666666667,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1987,160.69838,108.64920049999999,1.9371268333333331,2547.5608333333334,6.46636,36.35074999999999,0.5338666666666667,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1988,160.7136866666667,108.6654755,1.9457445,2548.805833333333,6.4664383333333335,36.35213333333334,0.5411833333333333,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1989,160.74459000000002,108.67979866666667,1.9344831666666669,2547.7822,6.46595,36.35583333333334,0.5415666666666666,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1990,160.76086166666667,108.67791066666665,1.9383193333333333,2551.253533333333,6.46759,36.34678333333333,0.5446333333333333,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1991,160.80363166666666,108.73113500000001,1.9444366666666666,2550.212,6.469860000000001,36.34131666666667,0.5440833333333334,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1992,160.76310666666666,108.68404199999999,1.9345016666666668,2549.0776333333333,6.472508333333333,36.33943333333333,0.5518166666666666,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1993,160.64658166666666,108.90917483333335,1.9358426666666668,2547.953833333333,6.499878333333333,36.340683333333345,0.5502833333333332,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1994,160.651385,108.934661,1.9346584999999998,2547.7655,6.49076,36.33135000000001,0.5452,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1995,160.64556166666665,108.91006883333333,1.9377558333333333,2547.5371999999998,6.4988116666666675,36.333299999999994,0.5457666666666667,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1996,160.65025333333332,108.93785466666667,1.9320499999999998,2548.0702666666666,6.499948333333333,36.310683333333344,0.5416666666666667,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
