借款号,放款成功,借款金额,学历等级,历史成功次数,授信额度,有征信报告,描述字数,有效字符率,复杂词比例,主题1,主题2,主题3,主题4,信用画像,风险信号
795581,0,70000,3,1,70000,有,97,0.763,0.038,0.003,0.003,0.926,0.065,优质,
795582,0,75800,2,1,75800,有,91,0.758,0,0.003,0.003,0.986,0.003,优质,
795583,0,80500,2,1,80500,有,105,0.724,0.017,0.003,0.003,0.003,0.988,优质,
795587,0,80800,2,1,80800,有,102,0.765,0,0.003,0.003,0.702,0.003,优质,
795588,0,85300,2,1,85300,有,223,0.726,0,0.003,0.003,0.987,0.003,优质,
795595,0,94800,2,1,94800,有,102,0.765,0,0.003,0.003,0.954,0.003,优质,
795597,0,94800,1,1,94800,有,90,0.744,0,0.003,0.003,0.988,0.003,优质,
795598,0,91500,2,1,91500,有,97,0.763,0,0.003,0.003,0.148,0.119,优质,
795600,0,94800,3,1,94800,有,91,0.758,0,0.003,0.003,0.003,0.293,优质,
795602,0,94800,4,1,94800,有,92,0.75,0,0.003,0.003,0.988,0.003,优质,
795604,0,94800,1,1,94800,有,93,0.753,0,0.003,0.003,0.032,0.206,优质,
795605,0,94800,2,1,94800,有,95,0.758,0,0.003,0.003,0.856,0.069,优质,
795608,0,112800,2,1,112800,有,98,0.735,0,0.003,0.003,0.235,0.177,优质,
795620,0,43700,2,1,43700,有,97,0.742,0,0.003,0.003,0.957,0.034,成长,
795621,0,58500,2,1,58500,有,89,0.753,0,0.003,0.003,0.987,0.003,优质,
795627,0,75800,2,1,75800,有,91,0.758,0.02,0.003,0.003,0.987,0.003,优质,
795636,0,63000,2,1,63000,有,283,0.76,0.018,0.003,0.003,0.987,0.003,优质,
795637,0,32000,3,1,32000,有,283,0.76,0.018,0.003,0.003,0.298,0.659,成长,
795638,0,40000,2,1,40000,有,283,0.76,0.018,0.003,0.003,0.926,0.065,成长,
795640,0,21000,3,1,21000,有,283,0.76,0.018,0.003,0.003,0.434,0.003,成长,
795641,0,20000,2,1,20000,有,283,0.76,0.018,0.003,0.003,0.003,0.989,成长,
795644,0,42400,2,1,42400,有,182,0.709,0.009,0.003,0.003,0.953,0.037,成长,
795645,0,62500,3,1,62500,有,94,0.766,0,0.003,0.003,0.003,0.495,优质,
795652,0,56500,1,1,56500,有,182,0.709,0.009,0.003,0.003,0.311,0.003,优质,
795655,0,42400,2,1,42400,有,182,0.709,0.009,0.003,0.003,0.987,0.003,成长,
795657,0,56500,4,1,56500,有,182,0.709,0.009,0.003,0.003,0.003,0.989,优质,
795658,0,47400,3,1,47400,有,104,0.769,0.035,0.003,0.003,0.003,0.907,成长,
795661,0,47400,3,1,47400,有,95,0.758,0,0.01,0.962,0.01,0.01,成长,
795667,0,58500,2,1,58500,有,103,0.767,0,0.003,0.003,0.954,0.036,优质,
795675,0,66400,1,1,66400,有,90,0.756,0,0.003,0.003,0.987,0.003,优质,
795678,0,69500,1,1,69500,有,92,0.761,0,0.003,0.003,0.988,0.003,优质,
795683,0,79000,2,1,79000,有,100,0.76,0,0.003,0.003,0.031,0.961,优质,
795686,0,79000,2,1,79000,有,89,0.753,0,0.003,0.003,0.003,0.904,优质,
795687,0,85300,1,1,85300,有,102,0.765,0,0.003,0.003,0.987,0.003,优质,
795690,0,94800,3,1,94800,有,100,0.72,0,0.003,0.003,0.987,0.003,优质,
795692,0,94800,2,2,94800,无,91,0.758,0,0.003,0.003,0.003,0.293,成长,
795720,0,145500,2,1,145500,有,94,0.766,0,0.003,0.003,0.003,0.157,优质,
795722,0,64400,3,1,64400,有,97,0.742,0.019,0.003,0.003,0.058,0.934,优质,
795724,0,66700,2,1,66700,有,95,0.758,0,0.003,0.003,0.987,0.003,优质,
795726,0,94800,1,1,94800,有,101,0.762,0,0.003,0.003,0.003,0.264,优质,
795727,0,94800,1,1,94800,有,93,0.753,0,0.003,0.003,0.003,0.989,优质,
795731,0,94800,1,1,94800,有,95,0.758,0,0.003,0.003,0.895,0.095,优质,
795733,0,145500,1,1,145500,有,93,0.753,0,0.003,0.003,0.588,0.003,优质,
795739,0,47400,2,1,47400,有,106,0.745,0,0.003,0.003,0.987,0.003,成长,
795742,0,60000,2,1,60000,有,95,0.737,0,0.003,0.003,0.425,0.003,优质,
795745,0,63200,1,1,63200,有,98,0.735,0,0.003,0.003,0.987,0.003,优质,
795750,0,80600,2,1,80600,有,95,0.758,0,0.003,0.067,0.924,0.003,优质,
795752,0,91600,3,1,91600,有,103,0.767,0,0.003,0.003,0.987,0.003,优质,
795760,0,100100,3,1,100100,有,94,0.734,0,0.003,0.003,0.063,0.66,优质,
795771,0,200000,2,1,200000,有,101,0.762,0,0.003,0.003,0.003,0.989,优质,
795775,0,94800,3,1,94800,有,101,0.752,0,0.003,0.003,0.988,0.003,优质,
795776,0,130000,2,1,130000,有,95,0.758,0.019,0.003,0.003,0.54,0.451,优质,
795777,0,139500,2,1,139500,有,93,0.753,0,0.003,0.003,0.987,0.003,优质,
795787,0,70700,2,1,70700,有,182,0.709,0.009,0.003,0.003,0.003,0.989,优质,
795792,0,49000,2,1,49000,有,182,0.709,0.009,0.003,0.003,0.194,0.003,成长,
795797,0,105900,3,1,105900,有,91,0.758,0,0.003,0.003,0.031,0.961,优质,
795799,0,145500,3,1,145500,有,95,0.747,0,0.003,0.003,0.956,0.035,优质,
795803,0,97700,3,1,97700,有,91,0.758,0,0.003,0.003,0.924,0.067,优质,
795810,0,61600,2,1,61600,有,89,0.753,0,0.003,0.003,0.988,0.003,优质,
795811,0,61000,3,1,61000,有,101,0.752,0,0.016,0.133,0.848,0.001,优质,
795815,0,76200,1,1,76200,有,95,0.758,0,0.003,0.031,0.003,0.707,优质,
795818,0,60000,2,2,60000,无,283,0.76,0.018,0.003,0.003,0.331,0.003,成长,
795819,0,32000,3,1,32000,有,283,0.76,0.018,0.003,0.003,0.987,0.003,成长,
795820,0,100000,2,1,100000,有,283,0.76,0.018,0.003,0.003,0.988,0.003,优质,
795821,0,70000,3,3,70000,无,283,0.76,0.018,0.003,0.003,0.987,0.003,成长,
795822,0,60000,3,1,60000,有,283,0.76,0.018,0.003,0.003,0.003,0.293,优质,
795823,0,125000,2,1,125000,有,283,0.76,0.018,0.003,0.003,0.495,0.495,优质,
795824,0,15000,2,1,15000,有,283,0.76,0.018,0.003,0.003,0.987,0.003,成长,
795825,0,21000,2,1,21000,有,283,0.76,0.018,0.003,0.003,0.003,0.987,成长,
795826,0,52000,2,1,52000,有,283,0.76,0.018,0.033,0.003,0.003,0.958,优质,
795827,0,21000,2,1,21000,有,283,0.76,0.018,0.003,0.003,0.954,0.036,成长,
795828,0,20000,2,1,20000,有,283,0.76,0.018,0.003,0.003,0.003,0.988,成长,
795833,0,60000,2,1,60000,有,88,0.75,0,0.003,0.003,0.988,0.003,优质,
795835,0,60000,3,1,60000,有,91,0.758,0,0.003,0.003,0.988,0.003,优质,
795836,0,79000,2,1,79000,有,89,0.753,0,0.003,0.003,0.987,0.003,优质,
795839,0,158000,2,1,158000,有,103,0.767,0,0.003,0.003,0.67,0.003,优质,
795841,0,79000,2,1,79000,有,100,0.76,0,0.003,0.003,0.479,0.003,优质,
795842,0,138500,3,1,138500,有,98,0.755,0,0.003,0.003,0.954,0.036,优质,
795848,0,99200,1,1,99200,有,95,0.768,0,0.003,0.003,0.003,0.989,优质,
795850,0,91500,2,1,91500,有,95,0.758,0,0.003,0.003,0.495,0.036,优质,
795855,0,86900,3,1,86900,有,95,0.758,0,0.003,0.003,0.889,0.003,优质,
795862,0,65300,2,1,65300,有,182,0.709,0.009,0.003,0.003,0.987,0.003,优质,
795865,0,94800,2,1,94800,有,101,0.752,0,0.003,0.003,0.987,0.003,优质,
795867,0,88500,3,1,88500,有,98,0.745,0,0.003,0.035,0.257,0.003,优质,
795868,0,28300,2,1,28300,有,182,0.709,0.009,0.003,0.003,0.649,0.003,成长,
795872,0,56500,2,1,56500,有,182,0.709,0.009,0.003,0.003,0.988,0.003,优质,
795875,0,54800,3,1,54800,有,182,0.709,0.009,0.002,0.002,0.992,0.002,优质,
795878,0,44600,1,1,44600,有,93,0.753,0,0.003,0.003,0.987,0.003,成长,
795881,0,228500,3,1,228500,有,89,0.753,0,0.003,0.003,0.953,0.003,优质,
795897,0,94800,1,1,94800,有,95,0.758,0,0.003,0.003,0.003,0.988,优质,
795900,0,25000,3,3,25000,无,283,0.76,0.018,0.003,0.003,0.987,0.003,待观察,需人工复核
795901,0,84000,2,2,84000,无,283,0.76,0.018,0.003,0.003,0.987,0.003,成长,
795902,0,80000,1,2,80000,无,283,0.76,0.018,0.004,0.986,0.004,0.004,成长,
795903,0,30000,2,1,30000,有,283,0.76,0.018,0.011,0.958,0.011,0.011,成长,
795904,0,42000,3,1,42000,有,283,0.76,0.018,0.003,0.987,0.003,0.003,成长,
795905,0,20000,2,1,20000,有,283,0.76,0.018,0.012,0.953,0.012,0.012,成长,
795908,0,56500,2,1,56500,有,182,0.709,0.009,0.993,0.002,0.002,0.002,优质,
795912,0,46500,3,1,46500,有,106,0.755,0,0.013,0.947,0.013,0.013,成长,
795916,0,126400,2,1,126400,有,91,0.758,0.02,0.012,0.953,0.012,0.012,优质,
795919,0,41100,3,1,41100,有,182,0.709,0.009,0.323,0.631,0.015,0.015,成长,
795931,0,126400,2,1,126400,有,93,0.753,0,0.993,0.002,0.002,0.002,优质,
795934,0,94800,1,1,94800,有,95,0.758,0,0.003,0.003,0.003,0.988,优质,
795940,0,94800,2,1,94800,有,94,0.766,0,0.003,0.003,0.067,0.638,优质,
795941,0,135000,3,1,135000,有,94,0.766,0,0.003,0.003,0.987,0.003,优质,
795943,0,91500,1,1,91500,有,95,0.758,0,0.036,0.003,0.889,0.069,优质,
795947,0,55300,2,1,55300,有,100,0.76,0,0.003,0.003,0.003,0.988,优质,
795949,0,61000,2,1,61000,有,93,0.763,0.02,0.003,0.003,0.856,0.003,优质,
795954,0,40000,2,3,40000,无,283,0.76,0.018,0.003,0.003,0.003,0.989,待观察,需人工复核
795955,0,60000,2,2,60000,无,283,0.76,0.018,0.003,0.003,0.003,0.99,成长,
795956,0,45000,2,1,45000,有,283,0.76,0.018,0.003,0.003,0.86,0.067,成长,
795957,0,21000,2,1,21000,有,283,0.76,0.018,0.003,0.003,0.954,0.036,成长,
795960,0,49900,4,1,49900,有,182,0.709,0.009,0.003,0.003,0.342,0.003,成长,
795966,0,47400,2,1,47400,有,91,0.758,0,0.003,0.003,0.059,0.932,成长,
795968,0,94800,3,1,94800,有,92,0.75,0,0.003,0.003,0.889,0.003,优质,
795978,0,94700,3,1,94700,有,93,0.753,0,0.003,0.003,0.988,0.003,优质,
795985,0,94800,1,1,94800,有,90,0.756,0,0.003,0.003,0.43,0.528,优质,
795987,0,84800,2,1,84800,有,182,0.709,0.009,0.003,0.003,0.063,0.928,优质,
795988,0,28300,1,1,28300,有,182,0.709,0.009,0.003,0.003,0.987,0.003,成长,
795998,0,74300,3,1,74300,有,91,0.758,0,0.003,0.003,0.987,0.003,优质,
795999,0,94900,2,1,94900,有,95,0.758,0,0.003,0.003,0.79,0.2,优质,
796004,0,97700,2,1,97700,有,103,0.738,0,0.003,0.003,0.003,0.989,优质,
796006,0,72900,2,1,72900,有,93,0.753,0,0.003,0.003,0.003,0.988,优质,
796008,0,94800,1,1,94800,有,95,0.737,0,0.003,0.003,0.003,0.6,优质,
796012,0,97700,1,1,97700,有,92,0.75,0,0.003,0.003,0.987,0.003,优质,
796014,0,228500,2,1,228500,有,97,0.763,0,0.003,0.003,0.956,0.003,优质,
796019,0,152500,3,1,152500,有,90,0.756,0,0.003,0.003,0.987,0.003,优质,
796021,0,72600,2,1,72600,有,103,0.767,0,0.003,0.003,0.003,0.988,优质,
796022,0,110800,2,1,110800,有,98,0.755,0,0.003,0.003,0.003,0.958,优质,
796023,0,42400,1,1,42400,有,182,0.709,0.009,0.003,0.003,0.86,0.003,成长,
796024,0,41100,2,1,41100,有,182,0.709,0.009,0.003,0.003,0.921,0.003,成长,
796025,0,49000,1,1,49000,有,94,0.766,0,0.003,0.003,0.626,0.364,成长,
796027,0,94900,3,1,94900,有,93,0.753,0,0.003,0.003,0.779,0.212,优质,
796029,0,100100,2,1,100100,有,94,0.766,0,0.003,0.003,0.659,0.2,优质,
796030,0,86900,2,1,86900,有,97,0.742,0,0.003,0.003,0.266,0.003,优质,
796031,0,94900,1,1,94900,有,95,0.747,0,0.003,0.003,0.797,0.194,优质,
796033,0,28300,1,1,28300,有,182,0.709,0.009,0.003,0.003,0.899,0.003,成长,
395210,1,35000,2,1,35000,无,77,0.688,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
395482,1,20000,2,3,20000,无,117,0.607,0,0.995,0.001,0.001,0.001,待观察,需人工复核
396472,1,40000,1,1,40000,无,50,0.82,0.034,0.995,0.001,0.001,0.001,薄档,高风险薄档
396923,1,30000,2,1,30000,无,79,0.532,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
400530,1,24000,1,9,24000,无,46,0.804,0,0.003,0.003,0.003,0.989,待观察,需人工复核
400787,1,30000,2,1,30000,无,68,0.632,0,0.003,0.003,0.481,0.51,薄档,高风险薄档
401227,1,20000,1,1,20000,无,26,0.808,0,0.003,0.003,0.957,0.034,薄档,高风险薄档
405158,1,28000,3,1,28000,无,78,0.654,0,0.003,0.003,0.954,0.003,薄档,高风险薄档
407747,1,30000,4,1,30000,无,59,0.678,0.067,0.003,0.003,0.588,0.342,薄档,高风险薄档
407782,1,11000,1,1,11000,无,52,0.846,0,0.003,0.003,0.594,0.397,薄档,高风险薄档
410559,1,15000,1,1,15000,无,37,0.568,0.04,0.003,0.003,0.953,0.037,薄档,高风险薄档
412132,1,120000,1,3,120000,无,20,0.9,0,0.003,0.003,0.003,0.904,成长,
413041,1,30000,2,1,30000,无,198,0.596,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
414813,1,22000,3,1,22000,无,24,0.708,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
415868,1,30000,1,1,30000,无,31,0.742,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
415876,1,23000,2,1,23000,无,31,0.645,0,0.003,0.003,0.889,0.102,薄档,高风险薄档
416685,1,34000,3,1,34000,无,48,0.75,0,0.003,0.003,0.003,0.988,薄档,高风险薄档
416801,1,16000,2,1,16000,无,166,0.705,0.051,0.003,0.003,0.987,0.003,薄档,高风险薄档
416916,1,13000,3,1,13000,无,24,0.625,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
421537,1,30000,1,1,30000,无,196,0.663,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
421942,1,10000,2,1,10000,无,35,0.457,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
422612,1,7000,2,1,7000,无,25,0.76,0.071,0.003,0.003,0.988,0.003,薄档,高风险薄档
425473,1,15000,3,1,15000,无,23,0.739,0,0.003,0.003,0.924,0.067,薄档,高风险薄档
425704,1,30000,2,2,30000,无,211,0.777,0.069,0.003,0.003,0.725,0.003,待观察,需人工复核
426492,1,14000,3,1,14000,无,52,0.75,0.038,0.003,0.003,0.987,0.003,薄档,高风险薄档
427270,1,11000,1,1,11000,无,27,0.667,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
428546,1,21000,1,1,21000,无,127,0.654,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
429161,1,50000,2,1,50000,无,42,0.69,0.038,0.003,0.003,0.987,0.003,待观察,需人工复核
429167,1,18000,3,2,18000,无,98,0.684,0.073,0.003,0.003,0.659,0.003,待观察,需人工复核
432056,1,26000,2,1,26000,无,73,0.712,0.071,0.003,0.003,0.372,0.003,薄档,高风险薄档
432853,1,12000,3,1,12000,无,99,0.707,0.018,0.003,0.003,0.924,0.003,薄档,高风险薄档
433563,1,25000,2,1,25000,无,34,0.471,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
434838,1,50000,2,1,50000,无,102,0.5,0,0.003,0.003,0.364,0.003,待观察,需人工复核
435089,1,30000,1,1,30000,无,96,0.521,0,0.003,0.003,0.889,0.102,薄档,高风险薄档
435213,1,60000,2,2,60000,无,251,0.713,0.014,0.003,0.003,0.003,0.989,成长,
435765,1,22000,1,1,22000,无,32,0.75,0,0.003,0.003,0.797,0.003,薄档,高风险薄档
436157,1,21000,2,1,21000,无,36,0.611,0.105,0.003,0.003,0.987,0.003,薄档,高风险薄档
436960,1,30000,2,1,30000,无,24,0.583,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
437893,1,70000,2,1,70000,无,31,0.774,0.056,0.003,0.003,0.987,0.003,待观察,需人工复核
441334,1,30000,2,1,30000,无,34,0.647,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
442188,1,20400,3,2,20400,无,164,0.701,0.02,0.003,0.003,0.218,0.034,待观察,需人工复核
444759,1,7000,1,1,7000,无,48,0.833,0.04,0.993,0.002,0.002,0.002,薄档,高风险薄档
445571,1,8000,2,1,8000,无,25,0.72,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
446281,1,19000,1,1,19000,无,44,0.705,0,0.003,0.003,0.003,0.988,薄档,高风险薄档
446517,1,14000,1,1,14000,无,23,0.739,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
449254,1,10000,2,2,10000,无,86,0.616,0,0.003,0.003,0.322,0.003,待观察,需人工复核
449967,1,50000,3,11,50000,无,26,0.692,0,0.003,0.003,0.987,0.003,成长,
453838,1,100000,1,3,100000,无,79,0.684,0.021,0.003,0.003,0.889,0.003,成长,
453923,1,10000,1,1,10000,无,20,0.8,0,0.003,0.003,0.364,0.462,薄档,高风险薄档
454363,1,9000,2,1,9000,无,35,0.771,0.111,0.003,0.003,0.003,0.989,薄档,高风险薄档
455087,1,20000,1,2,20000,无,265,0.555,0.012,0.003,0.003,0.86,0.003,待观察,需人工复核
455570,1,60000,2,1,60000,无,83,0.783,0.042,0.003,0.003,0.987,0.003,待观察,需人工复核
457197,1,20000,2,1,20000,无,22,0.682,0,0.003,0.003,0.003,0.988,薄档,高风险薄档
457880,1,30000,1,1,30000,无,25,0.48,0,0.003,0.003,0.895,0.095,薄档,高风险薄档
460846,1,18000,2,1,18000,无,123,0.748,0.036,0.002,0.002,0.992,0.002,薄档,高风险薄档
463099,1,35000,1,1,35000,无,29,0.655,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
464437,1,50000,3,1,50000,无,67,0.627,0,0.003,0.003,0.218,0.003,待观察,需人工复核
464558,1,30000,2,2,30000,无,88,0.682,0,0.003,0.003,0.986,0.003,待观察,需人工复核
468254,1,30000,1,1,30000,无,32,0.5,0,0.003,0.003,0.311,0.003,薄档,高风险薄档
468271,1,21000,2,1,21000,无,111,0.694,0.032,0.003,0.003,0.987,0.003,薄档,高风险薄档
469634,1,23000,2,1,23000,无,35,0.629,0.053,0.003,0.003,0.988,0.003,薄档,高风险薄档
470990,1,30000,2,1,30000,无,44,0.636,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
471179,1,30000,2,1,30000,无,22,0.545,0,0.003,0.003,0.66,0.331,薄档,高风险薄档
472935,1,10000,3,1,10000,无,57,0.667,0,0.003,0.003,0.194,0.003,薄档,高风险薄档
474230,1,10000,1,1,10000,无,36,0.611,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474330,1,10000,1,1,10000,无,35,0.743,0.053,0.003,0.003,0.987,0.003,薄档,高风险薄档
475750,1,30000,1,1,30000,无,108,0.63,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
475829,1,19000,2,1,19000,无,21,0.762,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
476476,1,25000,1,1,25000,无,57,0.667,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
476525,1,30000,2,1,30000,无,27,0.741,0,0.003,0.003,0.222,0.77,薄档,高风险薄档
478074,1,20000,1,1,20000,无,27,0.519,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
480081,1,30000,2,1,30000,无,43,0.488,0,0.003,0.003,0.003,0.298,薄档,高风险薄档
480323,1,30000,2,1,30000,无,24,0.625,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
481728,1,18000,2,1,18000,无,101,0.683,0,0.003,0.003,0.919,0.071,薄档,高风险薄档
485576,1,25000,2,1,25000,无,29,0.586,0,0.003,0.003,0.765,0.067,薄档,高风险薄档
488543,1,26000,2,1,26000,无,33,0.697,0,0.036,0.003,0.823,0.134,薄档,高风险薄档
489461,1,8000,1,2,8000,无,387,0.677,0.03,0.003,0.003,0.987,0.003,待观察,需人工复核
490951,1,5000,2,2,5000,无,50,0.46,0,0.003,0.003,0.003,0.988,待观察,需人工复核
491897,1,20000,2,1,20000,无,24,0.667,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
494069,1,26000,3,1,26000,无,39,0.59,0,0.002,0.002,0.992,0.002,薄档,高风险薄档
494160,1,19000,3,2,19000,无,25,0.84,0,0.003,0.003,0.988,0.003,待观察,需人工复核
494433,1,50000,3,1,50000,无,304,0.717,0.035,0.003,0.003,0.895,0.003,待观察,需人工复核
497031,1,40000,1,1,40000,无,23,0.304,0.067,0.003,0.003,0.765,0.003,薄档,高风险薄档
498221,1,9000,2,1,9000,无,29,0.793,0.059,0.993,0.002,0.002,0.002,薄档,高风险薄档
498993,1,18000,3,1,18000,无,54,0.759,0.032,0.003,0.033,0.749,0.003,薄档,高风险薄档
499174,1,80000,3,1,80000,无,214,0.664,0.023,0.003,0.003,0.889,0.003,待观察,需人工复核
499798,1,24000,2,3,24000,无,24,0.875,0,0.003,0.003,0.956,0.035,待观察,需人工复核
500526,1,13000,2,1,13000,无,41,0.537,0,0.003,0.003,0.003,0.879,薄档,高风险薄档
500576,1,18000,2,1,18000,无,83,0.771,0.048,0.003,0.003,0.733,0.003,薄档,高风险薄档
500596,1,7000,2,2,7000,无,31,0.645,0,0.003,0.003,0.003,0.989,待观察,需人工复核
500706,1,6000,1,1,6000,无,315,0.705,0.049,0.003,0.003,0.003,0.989,薄档,高风险薄档
502181,1,8000,1,1,8000,无,58,0.724,0,0.003,0.003,0.157,0.095,薄档,高风险薄档
502614,1,60000,2,1,60000,无,69,0.725,0.026,0.003,0.003,0.988,0.003,待观察,需人工复核
504923,1,19000,3,1,19000,无,52,0.769,0.091,0.003,0.003,0.986,0.003,薄档,高风险薄档
504983,1,9600,1,2,9600,无,32,0.219,0,0.003,0.003,0.757,0.003,待观察,需人工复核
505062,1,36000,2,1,36000,无,52,0.635,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
505977,1,60000,1,1,60000,无,23,0.348,0,0.003,0.003,0.588,0.003,待观察,需人工复核
506623,1,5000,2,1,5000,无,24,0.833,0,0.003,0.003,0.003,0.63,薄档,高风险薄档
509818,1,27000,2,1,27000,无,23,0.696,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
514215,1,12000,3,2,12000,无,23,0.522,0,0.003,0.003,0.823,0.069,待观察,需人工复核
514462,1,17000,1,1,17000,无,46,0.587,0,0.003,0.003,0.834,0.157,薄档,高风险薄档
515060,1,18000,3,1,18000,无,139,0.662,0.012,0.003,0.003,0.987,0.003,薄档,高风险薄档
515580,1,30000,1,1,30000,无,34,0.441,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
515681,1,30000,1,2,30000,无,99,0.667,0,0.003,0.003,0.54,0.451,待观察,需人工复核
516162,1,30000,2,1,30000,无,47,0.681,0.036,0.003,0.003,0.957,0.003,薄档,高风险薄档
516413,1,18000,2,1,18000,无,21,0.81,0,0.003,0.003,0.956,0.003,薄档,高风险薄档
516485,1,20000,1,3,20000,无,67,0.522,0,0.003,0.003,0.988,0.003,待观察,需人工复核
516809,1,70000,2,1,70000,无,31,0.742,0,0.003,0.003,0.331,0.659,待观察,需人工复核
517174,1,42000,1,1,42000,无,60,0.767,0.1,0.003,0.003,0.003,0.989,薄档,高风险薄档
517308,1,20000,2,1,20000,无,99,0.626,0.032,0.003,0.003,0.003,0.989,薄档,高风险薄档
518229,1,36000,1,2,36000,无,25,0.68,0,0.003,0.003,0.144,0.848,待观察,需人工复核
520106,1,10000,2,1,10000,无,23,0.783,0,0.003,0.003,0.606,0.003,薄档,高风险薄档
520424,1,25000,2,1,25000,无,49,0.714,0.036,0.003,0.003,0.987,0.003,薄档,高风险薄档
520729,1,9600,2,2,9600,无,23,0.652,0.063,0.003,0.003,0.003,0.633,待观察,需人工复核
521172,1,13000,1,1,13000,无,35,0.657,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
522317,1,18000,3,2,18000,无,30,0.833,0,0.003,0.003,0.987,0.003,待观察,需人工复核
523661,1,18000,1,1,18000,无,23,0.783,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
524877,1,7000,2,2,7000,无,22,0.682,0,0.003,0.003,0.543,0.003,待观察,需人工复核
525269,1,30000,2,1,30000,无,51,0.627,0,0.003,0.003,0.003,0.928,薄档,高风险薄档
527229,1,9000,2,1,9000,无,91,0.791,0.089,0.003,0.003,0.926,0.065,薄档,高风险薄档
528653,1,3600,2,2,3600,无,37,0.622,0,0.003,0.003,0.528,0.331,待观察,需人工复核
529882,1,19000,3,2,19000,无,23,0.609,0,0.003,0.003,0.954,0.036,待观察,需人工复核
530677,1,21000,2,1,21000,无,60,0.483,0.027,0.003,0.003,0.448,0.003,薄档,高风险薄档
530873,1,72000,3,2,72000,无,164,0.72,0.02,0.003,0.003,0.987,0.003,成长,
533681,1,4000,2,1,4000,无,25,0.8,0.077,0.003,0.003,0.843,0.003,薄档,高风险薄档
534489,1,17000,1,1,17000,无,22,0.455,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
535057,1,30000,1,1,30000,无,20,0.75,0,0.003,0.003,0.54,0.451,薄档,高风险薄档
536340,1,144000,1,5,144000,无,23,0.522,0,0.003,0.003,0.757,0.233,成长,
539224,1,25000,2,1,25000,有,78,0.667,0,0.003,0.003,0.987,0.003,成长,
541095,1,21000,2,1,21000,有,99,0.576,0.019,0.003,0.003,0.987,0.003,成长,
544604,1,11000,1,1,11000,有,26,0.654,0,0.003,0.003,0.352,0.003,成长,
545571,1,23000,2,1,23000,有,64,0.688,0.049,0.003,0.003,0.987,0.003,成长,
546278,1,10000,1,2,10000,无,100,0.63,0.016,0.003,0.003,0.987,0.003,待观察,需人工复核
548255,1,22000,2,1,22000,有,98,0.673,0.015,0.003,0.003,0.889,0.003,成长,
550638,1,18000,2,1,18000,有,223,0.731,0.023,0.003,0.003,0.543,0.003,成长,
551867,1,8000,3,1,8000,无,36,0.806,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
553488,1,15000,2,1,15000,有,23,0.913,0,0.003,0.003,0.772,0.034,成长,
556272,1,9600,4,2,9600,有,20,0.8,0,0.003,0.003,0.588,0.003,优质,
557683,1,12000,2,1,12000,有,98,0.735,0.08,0.003,0.003,0.797,0.003,成长,
558050,1,20400,1,2,20400,有,33,0.576,0.053,0.003,0.003,0.986,0.003,优质,
559118,1,49000,1,1,49000,有,479,0.687,0.02,0.003,0.003,0.79,0.2,成长,
560443,1,36000,3,2,36000,有,62,0.581,0.028,0.003,0.003,0.797,0.003,优质,
562084,1,17000,3,1,17000,有,101,0.713,0.033,0.003,0.003,0.182,0.809,成长,
564276,1,25000,2,1,25000,有,246,0.707,0.028,0.003,0.003,0.988,0.003,成长,
